176.07446146,-40.16388670,"285 Armstrong Road, Dannevirke",Wrong Side: 589167
176.15074589,-40.08743563,"483 France Road, Matamau",Wrong Side: 591342
175.67644765,-39.46001048,"2 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560726
175.67669346,-39.46005517,"4 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560728
175.67692933,-39.46012717,"6 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560730
175.67714037,-39.46018676,"8 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560733
175.67733652,-39.46023890,"10 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560736
175.67801931,-39.46113894,"10 Paterson Place, Waiouru Military Camp, Waiouru",Wrong Side: 1560737
175.67755501,-39.46028856,"12 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560739
175.67785048,-39.46040401,"14 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560741
175.67798828,-39.46044622,"16 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560743
175.67811739,-39.46050705,"18 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560745
175.67825519,-39.46069575,"20 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560747
175.67828498,-39.46107315,"22 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560749
175.67836319,-39.46120226,"24 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560752
175.67841657,-39.46136613,"26 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560754
175.67856058,-39.46178201,"30 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560757
175.67865493,-39.46199554,"32 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560759
175.67867231,-39.46217679,"34 Bullot Street, Waiouru Military Camp, Waiouru",Wrong Side: 1560761
175.67591631,-39.46402902,"2 McKinnon Crescent, Waiouru Military Camp, Waiouru",Wrong Side: 1560810
175.67842651,-39.46407743,"26 McKinnon Crescent, Waiouru Military Camp, Waiouru",Wrong Side: 1560820
175.67758233,-39.46073113,"1 Paterson Place, Waiouru Military Camp, Waiouru",Wrong Side: 1560823
175.67788275,-39.46073361,"3 Paterson Place, Waiouru Military Camp, Waiouru",Wrong Side: 1560825
175.67813228,-39.46072865,"5 Paterson Place, Waiouru Military Camp, Waiouru",Wrong Side: 1560827
175.67593849,-39.46500495,"10 Pearce Place, Waiouru Military Camp, Waiouru",Wrong Side: 1560837
175.67595307,-39.46471621,"12 Pearce Place, Waiouru Military Camp, Waiouru",Wrong Side: 1560838
175.67610874,-39.46413081,"4 McKinnon Crescent, Waiouru Military Camp, Waiouru",Wrong Side: 1564848
175.67630488,-39.46419040,"6 McKinnon Crescent, Waiouru Military Camp, Waiouru",Wrong Side: 1564851
175.67434387,-39.46977410,"14 Currie Crescent, Waiouru Military Camp, Waiouru",Wrong Side: 1678935
175.67615241,-39.46935236,"6 Queree Drive, Waiouru Military Camp, Waiouru",Wrong Side: 1678950
175.67549646,-39.47104215,"34 Queree Drive, Waiouru Military Camp, Waiouru",Wrong Side: 1678964
175.67616252,-39.46903766,"2 Queree Drive, Waiouru Military Camp, Waiouru",Wrong Side: 1679465
176.84822695,-39.63830522,"540 Karamu Road North, Hastings",Wrong Side: 1685537
175.67787406,-39.46116501,"8 Paterson Place, Waiouru Military Camp, Waiouru",Wrong Side: 1938433
176.88008220,-39.60253903,"52 Rangitane Road, Whakatu",Wrong Side: 2000201
174.06287443,-39.56768028,"135 Kaupokonui Heads Road, Kaupokonui",Wrong Side: 2007606
176.85563303,-39.69750222,"35 Red Hills Road, Havelock North",Wrong Side: 2017755
176.85714244,-39.69629103,"3 Red Hills Road, Havelock North",Wrong Side: 2024826
174.46751275,-38.97271911,"94A Wharekauri Road, Mimi",Wrong Side: 2025600
