175.0572510667,-37.1374140667,22A Dunrobin Lane,Wrong Side: 6589
175.2374126,-38.1486487833,34 Strawbridge Road,Wrong Side: 9212
175.4641697833,-37.9146967,12 Rowling Place,Wrong Side: 23547
175.4646235,-37.9148382333,14 Rowling Place,Wrong Side: 23548
175.2001097167,-37.71719465,62A Savanna Court,Wrong Side: 60463
176.1682250167,-37.7504959,93 Adler Drive,Wrong Side: 70365
176.1891809,-37.7551042667,62 Shady Lane,Wrong Side: 136061
175.503135,-37.5945991833,760 Morrinsville-Tahuna Road,Wrong Side: 144131
174.8471202167,-37.4288519167,24 Nolan Road,Wrong Side: 345067
175.4244485167,-37.5908490167,125 Card Road,Wrong Side: 402903
175.2232416167,-38.0753227167,1122 Pokuru Road,Wrong Side: 406795
176.1102095333,-37.68704425,4 Craigieburn Lane,Wrong Side: 414083
176.1105925,-37.6862001333,2 Glenorchy Lane,Wrong Side: 414089
176.11028725,-37.6849142,2 Te Anau Avenue,Wrong Side: 416261
176.11029625,-37.6851133833,4 Te Anau Avenue,Wrong Side: 416262
176.1131870667,-37.6841858167,24 Te Anau Avenue,Wrong Side: 416275
176.11289565,-37.6842313167,22 Te Anau Avenue,Wrong Side: 416276
176.1102125833,-37.6853075333,1 Mackenzie Lane,Wrong Side: 416287
176.45850475,-37.7585201833,6 Hapimana Road,Wrong Side: 517705
175.90220745,-38.2812832667,5060 State Highway  1,Wrong Side: 594210
175.9025168333,-38.28122595,5058 State Highway  1,Wrong Side: 594421
175.90283045,-38.2812074167,5056 State Highway  1,Wrong Side: 594477
175.9031607,-38.28121305,5054 State Highway  1,Wrong Side: 594772
176.77285145,-38.0183736667,2 Greenfields Lane,Wrong Side: 624158
176.7724804333,-38.0176584333,14 Greenfields Lane,Wrong Side: 624159
176.7723069667,-38.0177045667,15 Greenfields Lane,Wrong Side: 624161
175.8755112833,-38.2130694667,55 Lion Drive,Wrong Side: 631779
175.24371115,-37.7328660167,20 Vantage Place,Wrong Side: 635065
176.1411977167,-37.7206990333,182 Mansels Road,Wrong Side: 635111
176.1412545333,-37.7206043833,184 Mansels Road,Wrong Side: 635120
176.1413735667,-37.7205312,186 Mansels Road,Wrong Side: 635121
174.7156894667,-37.39280365,44 Cordyline Road,Wrong Side: 642486
174.8273491833,-38.0614386667,298 Pouewe Street,Wrong Side: 643408
174.8506338,-38.1247482333,136 Waipuna Road,Wrong Side: 643578
174.8642317833,-38.1336320833,1600 Harbour Road,Wrong Side: 643859
174.8557489333,-38.1275647833,63 Waipuna Road,Wrong Side: 643864
174.87631285,-37.80254985,7 Upper Cross Street,Wrong Side: 644534
174.8811017833,-38.0481868667,4747 Kawhia Road,Wrong Side: 644565
174.9255236333,-38.1018235333,683 Harbour Road,Wrong Side: 644941
174.9580988833,-37.6138523,59 Jacobs Road,Wrong Side: 645041
174.9740635,-37.63555705,630 Otorohaea Trig Road,Wrong Side: 645064
175.0679667333,-37.3211332833,1 Kohekohe Crescent,Wrong Side: 645829
175.09704195,-37.5855700833,628 Rotowaro Road,Wrong Side: 646246
175.1502164833,-37.5555367167,1 Graham Place,Wrong Side: 647832
175.1504685167,-37.5558344833,3 Graham Place,Wrong Side: 647961
175.15060745,-37.55610735,5 Graham Place,Wrong Side: 648065
175.1506001833,-37.5564236667,7 Graham Place,Wrong Side: 648134
175.1505926167,-37.55673105,9 Graham Place,Wrong Side: 648192
175.1480326,-37.5659156333,36 Smith Avenue,Wrong Side: 648356
175.1481625333,-37.56608025,38 Smith Avenue,Wrong Side: 648363
175.1537011667,-37.6643675667,21A Ahurei Drive,Wrong Side: 648576
175.1543477,-37.6639349833,22 Ahurei Drive,Wrong Side: 648581
175.154142,-37.66387525,23 Ahurei Drive,Wrong Side: 648586
175.1540271333,-37.6639754833,24 Ahurei Drive,Wrong Side: 648590
175.1539560167,-37.6641407167,25 Ahurei Drive,Wrong Side: 648595
175.1536149333,-37.6642556833,26 Ahurei Drive,Wrong Side: 648599
175.2501278667,-37.7229243833,24 Trauzer Place,Wrong Side: 649717
175.1612316667,-37.5541716667,15 Park Avenue,Wrong Side: 650048
175.1599370667,-37.5831608833,180 Tregoweth Lane,Wrong Side: 650644
175.4659227,-37.9013590833,3 Bracken Street,Wrong Side: 651307
175.1898031167,-37.9971853,5 South Butler Road,Wrong Side: 654126
175.1892169667,-37.9971808833,6 South Butler Road,Wrong Side: 654129
175.1964548333,-38.1562163667,10 Mangamahoe Road,Wrong Side: 654661
175.1959117167,-38.1564274667,16 Mangamahoe Road,Wrong Side: 654662
175.2079631833,-37.5951358667,2 Topview Road,Wrong Side: 654799
