172.9174763,-41.4233271,Pretty Bridge Rd,Shouldbe: Belgrove,1169
171.450007056587,-42.4078484163845,Red Jacks Rd,"Shouldbe: Hochstetter, Ngahere",2490
172.190613988477,-41.1517108499645,McCallums Mill Rd,Shouldbe: Kahurangi National Park,5109
172.136532597574,-41.1845498485845,McCallums Mill Rd,Shouldbe: Kahurangi National Park,1087
172.907719486249,-41.0234002766997,Hawker Lookout,Shouldbe: Kahurangi National Park,0
172.102569201883,-41.1108118136984,Kohaihai Rd,Shouldbe: Kahurangi National Park,2160
172.194110319311,-41.1487693028295,McCallums Mill Rd,Shouldbe: Kahurangi National Park,5486
172.19092545657,-41.1507425852323,McCallums Mill Rd,Shouldbe: Kahurangi National Park,5167
173.7049806,-42.4185615,Fyffe Qy,Shouldbe: Kaikoura,0
173.707415144352,-42.4162190365239,Fyffe Qy,Shouldbe: Kaikoura,0
173.147660634336,-42.4768902537343,Mt Lyford Skifield Access,Shouldbe: Lyford,1902
173.090389024735,-41.247105961523,Stafford Dr,Shouldbe: Mapua,0
172.345500377168,-41.7099821714264,Hyde Park Rd,Shouldbe: Matiri,77
173.9533585,-41.4981909,Old Renwick Rd,Shouldbe: Mayfield,467
173.9511722,-41.4982829,Old Renwick Rd,Shouldbe: Mayfield,0
173.9452183,-41.50868,SH6,Shouldbe: Mayfield,0
172.6769831,-40.7101989,Blackwood Trail,Shouldbe: Milnthorpe,987
172.9947468,-41.125231,Queen Victoria St,Shouldbe: Motueka,564
172.9948391,-41.1239226,Queen Victoria St,Shouldbe: Motueka,1185
173.2781777,-41.2716198,Hastings St,Shouldbe: Nelson,0
171.5156938,-42.4056893,School House Rd,Shouldbe: Nelson Creek,152
171.5206007,-42.4071175,Nelson St,Shouldbe: Nelson Creek,371
171.5179779,-42.4067209,Garvin St,Shouldbe: Nelson Creek,212
171.516084238841,-42.4056192089533,Gordon St,Shouldbe: Nelson Creek,99
171.522398422012,-42.4127138954081,Austin Rd,Shouldbe: Nelson Creek,0
171.5187575,-42.4068201,Grey St,Shouldbe: Nelson Creek,230
171.517663273367,-42.4057627412388,Nelson Creek Rd,Shouldbe: Nelson Creek,108
171.519000017021,-42.4060232863765,Nelson Creek Rd,Shouldbe: Nelson Creek,127
171.520677181844,-42.4068822847327,Nelson Creek Rd,Shouldbe: Nelson Creek,260
171.52146559664,-42.4080574216312,Nelson Creek Rd,Shouldbe: Nelson Creek,194
171.521999127646,-42.4088478145353,Nelson Creek Rd,Shouldbe: Nelson Creek,186
171.518498313681,-42.4078170394658,Hatters Tce,Shouldbe: Nelson Creek,313
172.589560229785,-41.7970597585217,Braeburn Trk,"Shouldbe: Braeburn Range, Nelson Lakes National Park, Rotoroa",3465
172.592326609255,-41.7965103958866,Braeburn Trk,"Shouldbe: Nelson Lakes National Park, Rotoroa",4735
171.436714689405,-42.4032269859503,Camptown Rd,Shouldbe: Ngahere,3248
171.4247364,-42.4174845,Donaldson Rd,Shouldbe: Ngahere,1557
171.456932342872,-42.4340709487955,Donaldson Rd,Shouldbe: Ngahere,936
171.435953939399,-42.4044427777795,Red Jacks Rd,Shouldbe: Ngahere,3166
171.427709420864,-42.4179419013531,Donaldson Rd,Shouldbe: Ngahere,964
173.468362985923,-41.560028800801,Northbank Rd,Shouldbe: North Bank,8388
173.630198512136,-42.4163330378182,Inland Kaikoura Rd,Shouldbe: Peketa,293
173.63349333527,-42.41579,Kaikoura Trail,"Shouldbe: Kaikoura Flat, Peketa",2200
172.915979312239,-41.9038758185,Wairau-Hanmer Springs Hydro Rd,Shouldbe: Rainbow,11036
173.846202795941,-41.5132427400188,SH6,Shouldbe: Renwick,945
172.9965182,-41.0907683,River Rd,Shouldbe: Riwaka,0
172.867571186242,-42.7176812707649,SH7,"Shouldbe: Amuri Plain, Rotherham",0
173.671347255354,-42.4124482038581,Kaikoura Trail,"Shouldbe: Kaikoura Flat, South Bay",4
172.840694486416,-41.8017278339493,SH63,Shouldbe: St. Arnaud,1185
173.2211306,-41.3065254,Quiet Woman Way,Shouldbe: Stoke,0
173.02068815562,-41.2507545872627,George Harvey Rd,Shouldbe: Upper Moutere,0
173.0231886,-42.6400389,River Rd,Shouldbe: Waiau,10
173.653289551237,-41.329723283897,Tapps Rd,Shouldbe: Wakamarina,309
173.268103550104,-41.2775204620659,Montreal Rd,Shouldbe: Washington Valley,20
171.592728085643,-41.7673204282131,"",Shouldbe: Westport,3849
171.5927306,-41.7673251,SH67,Shouldbe: Westport,3901
