175.20266691,-40.75710795,"475 Waitohu Valley Road, Manakau",Wrong Side: 492833
175.20317998,-40.75655689,"479 Waitohu Valley Road, Manakau",Wrong Side: 492834
175.82096800,-40.52740311,"406 Rock Road, Pahiatua",Wrong Side: 563048
176.33491789,-40.68148488,"629 Owahanga Road, Pongaroa",Wrong Side: 565465
174.78481760,-41.25528345,"19 Kabul Street, Khandallah, Wellington",Wrong Side: 1439218
174.78486927,-41.25553360,"19A Kabul Street, Khandallah, Wellington",Wrong Side: 1439219
174.86780232,-41.09570086,"6K Pascoe Avenue, Paremata, Porirua",Wrong Side: 1565486
176.27768730,-40.28513196,"264 Mangamaire Road, Weber",Wrong Side: 2312836
174.91128569,-41.19053669,"15A Winifred Way, Belmont, Lower Hutt",Wrong Side: 2313625
175.76389679,-40.47735984,"4 Treders Road, Pahiatua",Wrong Side: 2335171
175.70699871,-40.81098032,"637 Northcroft Road, Rangitumau, Masterton",Wrong Side: 2350226
175.25613271,-40.66777394,"32 Woven Stone Way, Ohau",Wrong Side: 2351451
175.75708467,-40.54134812,"5 Bourkes Road, Pahiatua",Wrong Side: 2364971
175.09310338,-41.13701037,"29 Mangaroa Valley Road, Mangaroa, Upper Hutt",Wrong Side: 2369122
176.09545415,-40.20895728,"10 Queen Street, Dannevirke",Wrong Side: 2376401
176.09611136,-40.20853079,"12 Queen Street, Dannevirke",Wrong Side: 2376402
175.61090107,-40.34958111,"2 Hihi Lane, Palmerston North",Wrong Side: 2383000
175.61078017,-40.34962393,"4 Hihi Lane, Palmerston North",Wrong Side: 2383001
175.61067645,-40.34960748,"6 Hihi Lane, Palmerston North",Wrong Side: 2383002
175.61050689,-40.34973223,"8 Hihi Lane, Palmerston North",Wrong Side: 2383003
175.61043384,-40.34976497,"10 Hihi Lane, Palmerston North",Wrong Side: 2383004
175.61036836,-40.34979142,"12 Hihi Lane, Palmerston North",Wrong Side: 2383005
175.61027894,-40.34983928,"14 Hihi Lane, Palmerston North",Wrong Side: 2383006
175.61109375,-40.34983046,"2 Kakapo Lane, Palmerston North",Wrong Side: 2383011
175.61097652,-40.34984278,"4 Kakapo Lane, Palmerston North",Wrong Side: 2383012
175.61072979,-40.35011634,"8 Kakapo Lane, Palmerston North",Wrong Side: 2383013
175.61063408,-40.35015915,"10 Kakapo Lane, Palmerston North",Wrong Side: 2383014
175.61055852,-40.35019568,"12 Kakapo Lane, Palmerston North",Wrong Side: 2383015
175.61048170,-40.35023975,"14 Kakapo Lane, Palmerston North",Wrong Side: 2383016
175.61088474,-40.34988165,"6 Kakapo Lane, Palmerston North",Wrong Side: 2383025
175.58862642,-40.29005663,"376 Setters Line, Bunnythorpe, Palmerston North",Wrong Side: 2409149
175.04124505,-40.86541039,"42A Te Ara Kawakahia, Waikanae",Wrong Side: 2411815
175.83528674,-40.46548731,"48 Riccarton Road, Pahiatua",Wrong Side: 2428028
